HostName,Redshift,SNName,Type,Offset,Av,NUVmag,,umag,,gmag,,rmag,,imag,,zmag,,ymag,,Jmag,,Hmag,,Kmag,,W1mag,,W2mag,
UGC 11088,0.03846,2020npb,Ia,31.0128054,0.137,---,---,---,---,---,---,---,---,---,---,---,---,---,---,16.068,0.133,14.346,---,14.082,---,---,---,---,---
2MFGC 02125,'---,2020nti,Ia,14.5,0.241,19.9901,0.1533,---,---,17.06649971,0.005707,16.21910095,0.004144,17.01070023,0.003283,16.74349976,0.005184,14.88700008,0.005193,14.634,---,14.83,0.116,13.025,---,12.158,0.023,11.882,0.023
UGC 11814,0.027262,2020ntl,II,8.4,0.169,16.3944,0.0136,16.401,0.014,14.36839962,0.000772,13.89190006,0.000756,13.66709995,0.000486,13.53960037,0.001004,13.63519955,0.002907,14.523,0.118,13.881,0.117,13.469,0.113,11.725,0.022,11.589,0.022
UGC 02394,'---,2020nus,Ia,25.4,0.325,---,---,---,---,17.90460014,0.008929,16.92410088,0.005224,16.48690033,0.00369,15.92800045,0.005003,15.57870007,0.00709,15.508,0.084,14.44,0.098,13.973,0.083,12.758,0.025,12.62,0.025
WISEA J024605.78+375828.9,'---,2020nva,Ia,11.7,0.193,---,---,---,---,16.52829933,0.003193,15.90030003,0.002166,15.56200027,0.002338,15.33819962,0.003061,15.07919979,0.005165,15.372,0.124,14.658,0.138,14.32,0.12,13.25,0.025,13.242,0.032
NGC 4457,0.002942,2020nvb,Ia,8.648633579,0.035,15.1582,0.0096,13.26,0.002,12.10470009,0.000171,11.1505003,0.00012,10.78170013,0.00007,10.49170017,0.000099,10.32199955,0.000193,11.122,0.1,10.467,0.108,9.741,0.058,8.66,0.023,8.63,0.02
SDSS J151419.62+395548.6,0.029948,2020nvw,II,3.2,0.033,19.2056,0.0653,---,---,17.7534008,0.006181,17.46369934,0.004655,17.57550049,0.005996,17.51479912,0.009938,17.27519989,0.018502999,---,---,---,---,---,---,---,---,---,---
UGC 01285,0.015531,2020nyb,II,10.7,0.405,16.6901,0.0197,---,---,15.55189991,0.001996,14.79819965,0.00169,13.1498003,0.00077,12.84360027,0.000916,12.67469978,0.001637,13.271,0.048,12.436,0.056,12.231,0.051,11.097,0.022,10.997,0.02
WISEA J014349.89+302113.7,'---,2020oao,Ia,0.6,0.125,20.712,0.1381,19.62,0.062,18.56839943,0.009053,18.00740051,0.007519,17.77860069,0.004469,17.66799927,0.011228,17.50440025,0.020962,16.597,0.127,15.695,0.143,15.567,0.176,15.372,0.037,15.308,0.086
NGC 0945,0.014964,2020obd,II,20.26306414,0.029,15.2569,0.0109,---,---,17.36450005,0.001798,13.06050014,0.000383,13.19950008,0.000381,12.65919971,0.00064,11.75129986,0.000809,13.967,0.125,13.173,0.146,12.679,0.084,11.153,0.023,11.18,0.021
UGCA 103,0.003242,2020ocz,II,37.38981758,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,16.341,0.209,14.471,---,14.51,---,13.514,0.027,13.503,0.031
ESO 597- G 036,0.028164,2020ogn,Ia,2.3,0.205,---,---,---,---,---,---,---,---,---,---,---,---,---,---,13.655,0.1,13.032,0.119,12.324,0.078,11.382,0.025,11.445,0.024
WISEA J021705.48+334443.7,'---,2020ogs,Ia,6,0.269,---,---,---,---,16.14189911,0.00236,15.25090027,0.001533,14.83500004,0.001241,14.60900021,0.00194,14.27600002,0.004573,14.508,0.027,14.218,0.044,14.115,0.054,12.24,0.024,12.181,0.023
WISEA J112409.71+611008.1,0.047206,2020oha,Ia,11.55387849,0,19.2799,0.0975,18.985,0.052,17.31049919,0.006066,16.82679939,0.005466,16.59900093,0.00461,16.5666008,0.00609,16.48390007,0.012137,14.645,0.078,13.965,0.089,13.553,0.066,14.75,0.031,14.629,0.048
IC 4654,0.017242,2020ohg,Ia,13.50098299,0.333,16.5,0.0305,---,---,---,---,---,---,---,---,---,---,---,---,13.724,0.099,12.839,0.074,12.47,0.069,11.262,0.023,11.27,0.022
MESSIER 100,0.00524,2020oi,Ic,6.654542769,0.053,14.1901,0.0076,---,---,11.13490009,0.000092,9.71792984,0.00002,10.55700016,0.000072,14.8835001,0.001508,8.273539543,0.000021,13.273,0.162,10.908,---,10.622,---,9.243,0.023,9.024,0.02
WISEA J011128.17-172156.1,0.04353,2020onu,Ia,10.9,0.011,20.7122,0.1579,---,---,15.44400024,0.001668,15.18060017,0.001553,14.29389954,0.000939,13.96510029,0.001083,13.75,0.002108,13.984,0.085,13.193,0.075,12.752,0.072,11.721,0.022,11.728,0.022
WISEA J231646.31-231839.9,'---,2020onv,Ia-CSM,4.6,0.075,20.8938,0.1762,---,---,18.65699959,0.013837,18.14640045,0.008146,17.74690056,0.006155,17.36370087,0.0121,17.14999962,0.017550001,14.027,0.042,13.366,0.041,13.037,0.057,14.646,0.033,14.225,0.048
NGC 0392,0.015282,2020orw,Ia,1.926773802,0.181,18.7279,0.0822,15.365,0.007,13.55770016,0.000632,12.86190033,0.000298,12.46870041,0.000281,12.14920044,0.000453,12.0479002,0.00094,11.965,0.032,11.384,0.046,11.085,0.033,10.264,0.022,10.314,0.02
UGC 09684,0.016866,2020pni,II,7.663584963,0.013,16.7306,0.0188,16.092,0.008,14.43309975,0.000844,13.86190033,0.00057,13.60490036,0.00049,13.41629982,0.000793,13.23600006,0.001783,14.482,0.093,13.484,0.087,13.293,0.068,11.937,0.024,11.918,0.022
WISEA J180404.65+220214.4,'---,2020pnn,II,1.8,0.433,---,---,---,---,15.5862999,0.00085,15.1328001,0.00054,14.99030018,0.000509,14.84140015,0.000982,14.64999962,0.001722,16.199,0.136,14.972,---,14.477,---,12.483,0.031,12.252,0.032
WISEA J003936.06+063951.2,0.03886,2020ppe,Ia,1.1,0.061,---,---,17.864,0.028,15.97350025,0.002217,15.19219971,0.000868,14.70880032,0.000808,14.47879982,0.001616,14.30020046,0.002319,16.118,0.209,15.548,0.274,13.991,---,12.403,0.024,12.484,0.027
UGC 00768,0.046035,2020pst,Ia,5.2,0.037,20.9767,0.182,18.537,0.027,16.54529953,0.002393,16.01469994,0.001435,16.23360062,0.000985,15.65499973,0.002741,15.27610016,0.003893,14.778,0.065,14.219,0.078,13.854,0.065,13.201,0.026,13.031,0.029
GALEXASC J103735.23-224218.4,'---,2020pub,II,3.3,0.245,18.6537,0.0476,---,---,17.02420044,0.004253,16.73200035,0.004222,16.55699921,0.004333,17.95529938,0.012906,16.47260094,0.014352,---,---,---,---,---,---,---,---,---,---
WISEA J025439.61+142952.3,0.044738,2020qav,Ia,5.7,0.277,---,---,---,---,17.31069946,0.004962,16.70870018,0.004271,16.36580086,0.002514,16.24650002,0.004459,15.72259998,0.006835,15.512,0.131,14.92,0.201,14.584,0.143,13.984,0.027,13.922,0.041
WISEA J013353.69-130448.7,'---,2020qbu,Ic,4.38,0,17.3745,0.027,---,---,---,---,---,---,---,---,---,---,---,---,15.561,0.121,15.033,0.115,14.497,0.128,14.942,0.038,14.891,0.078
GALEXASC J015043.21-214624.2,'---,2020qdl,Ia,3.5,0,18.4012,0.0399,---,---,16.57299995,0.00369,16.13850021,0.004035,15.97770023,0.004005,15.98820019,0.005494,16.34840012,0.011609,---,---,---,---,---,---,15.266,0.039,15.068,0.081
WISEA J010851.44+170309.8,'---,2020qgq,Ia,1.9,0.113,---,---,18.67,0.029,16.87969971,0.003135,16.13419914,0.001795,15.77130032,0.001307,15.56099987,0.002146,15.34669971,0.004293,13.485,0.057,12.799,0.061,12.46,0.067,13.391,0.024,13.373,0.031
NGC 6365A,0.028223,2020qim,II,18.2,0.093,---,---,16.111,0.012,14.69839954,0.004138,14.15820026,0.00098,17.38640022,0.00166,17.06459999,0.002996,16.8798008,0.005702,15.087,0.092,14.143,0.103,13.96,0.092,12.477,0.023,12.451,0.023
WISEA J153243.24+273120.3,0.067783,2020qjy,Ia,2.2,0.105,---,---,18.91,0.177,17.46260071,0.004586,16.97719955,0.003565,16.76119995,0.003159,16.59449959,0.005607,16.51329994,0.010005,---,---,---,---,---,---,14.504,0.028,14.35,0.044
UGC 07125,0.003566,2020qmp,II,26.41801457,0.012,---,---,20.604,0.078,22.32489967,0.108015999,14.53979969,0.00119,16.26539993,0.0035,20.55800056,0.046618,14.28789997,0.004447,---,---,---,---,---,---,14.399,0.03,14.264,0.045
CGCG 225-091,0.026385,2020qrz,Ia,1.9,0.049,20.52,0.2143,16.662,0.012,14.88560009,0.000863,14.13090038,0.000528,13.73040009,0.00028,13.51360035,0.000684,13.30340004,0.001384,13.228,0.051,12.708,0.069,12.402,0.049,11.518,0.022,11.571,0.021
UGC 06930,0.002592,2020rcq,Ia,42.00716514,0.054,14.2948,0.009,24.634,15.277,14.86089993,0.001353,18.6359005,0.005435,18.44109917,0.003034,14.30910015,0.002649,17.83779907,0.010121,16.33,0.24,15.523,0.252,15.187,0.196,13.113,0.026,13.171,0.027
WISEA J181201.42+514329.2,'---,2020rgz,Ia,3.3,0.161,17.5915,0.0348,---,---,15.52649975,0.001285,15.11359978,0.001089,14.92739964,0.00084,14.75769997,0.002042,14.62720013,0.003285,14.818,0.068,14.049,0.073,13.815,0.077,12.632,0.023,12.48,0.022
WISEA J032348.79-142457.6,0.042012,2020ric,Ia,2.1,0.141,17.8788,0.037,17.087,0.019,15.65499973,0.001956,15.03969955,0.001636,14.78590012,0.001328,14.56879997,0.00204,14.41209984,0.004198,15.247,0.129,14.578,0.182,14.135,0.114,12.773,0.024,12.715,0.026
UGC 10157,0.02389,2020rqk,Ia,12.59598826,0.049,---,---,---,---,14.93490028,0.001602,14.74300003,0.001135,14.02289963,0.000773,13.85560036,0.001515,13.66380024,0.002333,13.711,0.037,12.918,0.047,12.659,0.047,11.775,0.023,11.599,0.02
WISEA J154908.48+680233.2,'---,2020rql,Ia,3.54,0.045,19.6357,0.1341,---,---,18.52160072,0.015567,18.22699928,0.014511,18.12059975,0.018510999,17.97570038,0.021752,18.33429909,0.045467999,14.265,0.058,13.603,0.072,13.291,0.065,16.127,0.039,15.978,0.087
WISEA J181106.10+532757.5,'---,2020rsl,Ia,41.88,0.113,20.7195,0.182,---,---,15.93789959,0.001607,15.12380028,0.000887,14.69460011,0.000652,14.45670033,0.001529,14.20199966,0.002139,14.818,0.068,14.049,0.073,13.815,0.077,12.254,0.023,12.243,0.021
KUG 0325-054,'---,2020rth,II,2.9,0.081,---,---,---,---,15.60529995,0.001576,15.20660019,0.000957,15.04020023,0.001252,14.88749981,0.001836,14.66779995,0.003831,15.088,0.112,14.657,0.117,13.938,0.115,12.815,0.025,12.756,0.025
SDSS J071800.86+395005.5,'---,2020rue,II,7.4,0.245,---,---,23.64,0.823,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
WISEA J033959.13-040404.8,'---,2020rws,Ia,6,0.129,19.7598,0.1636,---,---,17.94389915,0.007838,17.35840034,0.006118,17.33119965,0.007188,16.99729919,0.009005,17.18759918,0.021179,16.19,0.12,15.29,0.127,14.967,0.125,15.294,0.133,15.137,0.085
WISEA J042922.82+163411.8,0.013786,2020rxv,Ia,44.88,1.097,21.1144,0.3349,---,---,16.10359955,0.002415,15.07429981,0.001231,14.41609955,0.00098,14.05169964,0.001296,13.75720024,0.002118,14.994,0.135,14.139,0.138,13.62,0.104,11.506,0.023,11.543,0.024
WISEA J032630.59+334504.4,'---,2020rzx,Ia,14.94,0.857,---,---,---,---,22.78860092,0.179422006,21.10269928,0.047472,20.25429916,0.034807,20.21150017,0.058215,19.73240089,0.091565996,---,---,---,---,---,---,16.165,0.064,16.008,0.186
CGCG 254-016,0.02704,2020saf,Ia,4.197164154,0.129,20.5027,0.2929,---,---,14.98260021,0.001387,14.19579983,0.000659,13.75479984,0.000415,13.59189987,0.000869,13.21409988,0.001304,12.905,0.027,12.151,0.031,11.926,0.031,11.378,0.022,11.411,0.019
NGC 2782,0.008533,2020scc,Ia,135.9552393,0,14.5434,0.0066,13.545,0.003,12.62930012,0.000267,9.362689972,0.000011,10.92300034,0.000084,10.94509983,0.000092,10.9052,0.000272,11.701,0.025,10.822,0.021,10.554,0.023,9.47,0.022,8.986,0.019
IC 1967,0.031789,2020se,Ia,15.44166181,0.449,18.4757,0.1018,---,---,15.2343998,0.001743,14.31550026,0.000971,13.89369965,0.000706,13.81120014,0.001161,13.39459991,0.001992,14.736,0.128,13.873,0.165,13.591,0.123,11.856,0.023,11.801,0.023
WISEA J033656.52+024639.1,'---,2020sff,Ia,9.48,0.445,---,---,---,---,16.71249962,0.001587,16.16830063,0.001027,15.95870018,0.000765,15.84560013,0.00157,15.75489998,0.003088,14.225,0.06,13.762,0.087,13.285,0.068,14.243,0.028,14.252,0.049
NGC 1716,0.022742,2020sgg,Ia,22.0056101,0.033,---,---,---,---,13.91390038,0.000772,15.79979992,0.001309,12.88650036,0.000306,12.70670033,0.000707,12.51760006,0.001311,13.559,0.076,12.768,0.076,12.271,0.068,10.99,0.023,10.787,0.02
WISEA J174753.68+170303.4,'---,2020shb,II,3.1,0.373,18.0393,0.0539,---,---,16.3784008,0.001738,15.95090008,0.001249,15.79510021,0.001604,15.68369961,0.00321,15.59930038,0.0056,16.756,0.148,16.393,0.23,15.708,---,13.746,0.025,13.57,0.031
NGC 1575,0.031265,2020sjo,Ia,20.60441654,0.193,16.188,0.0191,---,---,16.09379959,0.001532,15.5369997,0.001235,12.16149998,0.000201,13.84130001,0.000931,14.4769001,0.003021,13.704,0.095,12.972,0.11,12.463,0.064,11.051,0.024,10.952,0.021
CGMW 1-2109,'---,2020slh,Ia,10,        ,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
WISEA J024420.64+145508.5,'---,2020sme,Ia,8.2,0.385,---,---,---,---,17.67180061,0.005946,16.83620071,0.003261,16.38629913,0.002832,16.13400078,0.003496,15.91790009,0.005913,13.18,0.033,12.457,0.039,12.158,0.038,13.168,0.024,12.679,0.027
ESO 427- G 006,0.0093,2020spq,Ia,20.84001419,0.509,---,---,---,---,---,---,---,---,---,---,---,---,---,---,14.17,0.128,13.522,0.164,13.141,0.119,11.221,0.022,10.943,0.02
NGC 7722,0.013353,2020ssf,Ia,5.210789714,0.077,---,---,14.939,0.009,13.36200047,0.000428,12.47189999,0.000261,11.99170017,0.000244,11.68270016,0.000374,11.46150017,0.00045,12.45,0.082,12.107,0.145,11.526,0.102,9.84,0.022,9.833,0.02
WISEA J201031.10-165138.8,'---,2020stp,Ia,4.1,0.345,---,---,---,---,17.61700058,0.005775,17.13570023,0.004737,19.24580002,0.004124,17.37290001,0.008526,16.71199989,0.016357001,16.404,0.188,15.682,0.203,14.588,---,14.471,0.033,14.491,0.06
WISEA J035810.42-084916.5,0.028913,2020svn,IIn,15.6,0.141,18.533,0.0744,---,---,15.65190029,0.002058,14.97039986,0.001213,14.65929985,0.000789,14.41629982,0.001711,14.24269962,0.003371,14.081,0.078,13.663,0.12,13.259,0.103,12.447,0.144,12.548,0.025
ESO 296-IG 017,0.032005,2020swy,Ia,6.632690124,---,18.2531,0.0625,---,---,---,---,---,---,---,---,---,---,---,---,14.779,---,13.877,---,14.379,0.136,12.959,0.024,12.786,0.026
MCG -02-15-004,0.02897,2020syb,Ia,1.393613952,0.417,18.1806,0.0754,---,---,15.25119972,0.001453,14.44089985,0.000902,14.02000046,0.000605,13.79510021,0.000849,13.54590034,0.001665,13.331,0.06,12.653,0.061,11.968,0.046,11.195,0.023,10.689,0.021
UGC 12395,0.025291,2020szr,Ia,25.25041731,0.193,---,---,17.085,0.024,15.76830006,0.002677,15.36009979,0.001665,15.11320019,0.002073,14.82079983,0.002263,14.13449955,0.003207,15.076,0.102,14.232,0.106,13.814,0.095,12.242,0.022,12.181,0.024
CGCG 402-005,0.021822,2020szs,II,4.6,0.133,---,---,15.949,0.008,15.17150021,0.000845,14.82999992,0.000876,14.72019958,0.000773,14.57240009,0.00182,14.45820045,0.003351,15.543,0.139,15.005,0.202,14.662,0.182,12.67,0.024,12.481,0.025
WISEA J152817.16+395650.3,0.06447,2020tcw,SLSN-I,1,0.045,19.21,0.0598,18.571,0.025,18.10400009,0.005507,18.40649986,0.007182,17.89590073,0.005588,18.40940094,0.018789999,18.35050011,0.029027,13.67,0.078,12.834,0.094,12.372,0.067,15.416,0.056,14.041,0.035
WISEA J011054.44-185749.8,0.053183,2020tht,Ia,0.4,0.025,---,---,---,---,17.07159996,0.002272,14.92529964,0.000873,14.17590046,0.001122,13.78899956,0.000983,13.48589993,0.00186,14.957,0.065,14.19,0.075,13.847,0.067,11.574,0.023,11.601,0.021
GALEXASC J054605.12-233357.5,'---,2020tjd,IIb,1.9,0.021,20.4008,0.2916,---,---,19.53730011,0.016794,19.4904995,0.022549,19.2779007,0.022740001,19.12310028,0.032104999,20.5510006,0.206815004,---,---,---,---,---,---,---,---,---,---
NGC 5731,0.008382,2020tlf,IIn,11.31129535,0.014,15.7832,0.013,15.125,0.005,14.60610008,0.000973,13.87860012,0.00071,13.74499989,0.000539,13.61209965,0.001151,13.53740025,0.002472,14.812,0.1,14.341,0.14,14.026,0.108,12.447,0.024,12.36,0.023
WISEA J052506.90-211447.0,0.028867,2020tpf,Ia,0.9,0.129,---,---,---,---,16.25250053,0.001538,15.89820004,0.001323,15.67910004,0.001155,15.54629993,0.002125,15.38679981,0.004499,15.097,0.09,14.513,0.086,14.086,0.092,13.11,0.024,12.916,0.025
MCG -03-21-003,'---,2020tsc,Ic-BL,5.431668761,---,---,---,---,---,16.45809937,0.002161,16.40929985,0.004563,16.4137001,0.00232,16.8906002,0.008848,18.25519943,0.038509,15.991,0.186,15.551,0.229,13.891,---,13.284,0.025,13.109,0.028
NGC 4636,0.003129,2020ue,Ia,111.67,0.05,15.3762,0.0189,---,---,13.89249992,0.000385,10.20330048,0.00005,11.2173996,0.000099,10.44939995,0.000151,10.21039963,0.000185,11.836,0.134,11.191,0.143,9.942,0.049,8.764,0.023,8.789,0.02
WISEA J210948.75+150847.2,'---,2020uec,Ia,8.6,0.333,---,---,---,---,17.30220032,0.003527,16.29319954,0.002188,15.95870018,0.001543,15.71780014,0.002791,15.61970043,0.006157,16.568,0.182,15.601,0.207,15.409,0.213,13.457,0.028,13.319,0.03
ESO 411- G 028,0.031942,2020uek,Ia,12.9,---,18.9852,0.0869,---,---,---,---,---,---,---,---,---,---,---,---,12.807,0.077,12.162,0.098,11.636,0.056,10.664,0.022,10.72,0.02
WISEA J082423.32-032918.6,'---,2020uem,IIn-pec,8.1,0.137,---,---,---,---,16.61809921,0.004526,16.21980095,0.004055,15.83230019,0.003203,15.72099972,0.005389,15.67850018,0.010869,---,---,---,---,---,---,14.615,0.032,14.391,0.049
WISEA J091212.76+145640.1,0.029647,2020uhn,II,1.3,0.101,---,---,---,---,18.26490021,0.007577,17.7628994,0.004747,17.70919991,0.004261,17.43449974,0.008664,17.36109924,0.016703,16.571,0.183,15.358,---,15.649,---,15.401,0.041,15.35,0.098
UGC 10138,0.032172,2020ulf,Ia,11.75790705,0.149,18.5733,0.048,16.049,0.009,14.44690037,0.000933,13.41469955,0.000405,13.0642004,0.000238,12.77190018,0.000497,12.39519978,0.000753,12.85,0.061,12.072,0.065,11.51,0.039,10.615,0.023,10.629,0.02
ESO 283- G 004,0.016555,2020uli,Ia,18.9,0.253,---,---,---,---,---,---,---,---,---,---,---,---,---,---,13.532,0.114,12.783,0.139,12.248,0.077,10.812,0.023,10.705,0.02
CGCG 234-056,0.020721,2020ult,II,1,0.317,17.2609,0.025,---,---,15.15789986,0.00114,14.69989967,0.001324,14.49559975,0.000642,14.37549973,0.001618,14.16390038,0.002572,14.152,0.047,13.461,0.054,13.371,0.065,12.276,0.023,12.138,0.023
WISEA J075355.50+643259.5,'---,2020ulu,Ia,6.1,0.105,---,---,---,---,17.10400009,0.002784,16.2112999,0.001903,16.89170074,0.000912,15.59060001,0.002343,15.27420044,0.005053,14.82,0.062,14.155,0.075,13.902,0.065,13.148,0.024,13.105,0.027
NGC 2856,0.008915,2020unm,Ia,3.677945097,0.017,16.5829,0.0235,15.054,0.005,13.50349998,0.000777,10.37870026,0.000038,10.18169975,0.000026,11.87549973,0.00034,12.01309967,0.00127,13.217,0.099,12.58,0.13,12.054,0.095,10.203,0.022,9.946,0.019
CGCG 137-064,0.031916,2020uoo,Ia-91T,3.7,0.169,19.1545,0.0664,16.665,0.011,14.92380047,0.001046,14.12609959,0.000741,13.73649979,0.000416,13.47949982,0.00086,13.23480034,0.001185,13.412,0.069,12.581,0.073,12.432,0.07,11.285,0.022,11.238,0.021
UGC 11812,0.017302,2020uqx,II,7.7,0.589,---,---,---,---,19.17060089,0.012268,17.00029945,0.004856,18.79369926,0.012462,20.67070007,0.043880001,20.35700035,0.108750999,---,---,---,---,---,---,15.647,0.042,15.492,0.09
WISEA J080636.85+102727.8,0.041829,2020urj,Ia,0.1,0.033,19.1625,0.0745,18.115,0.026,16.76539993,0.002952,16.19249916,0.002623,15.84560013,0.002491,15.66479969,0.003352,15.48110008,0.005776,15.212,0.111,14.554,0.131,14.013,0.114,13.816,0.042,13.536,0.048
SBS 1000+535,0.044599,2020urk,Ia,9.2,0,19.2747,0.1163,17.593,0.02,15.93410015,0.00196,15.24470043,0.00167,14.87860012,0.000671,14.64109993,0.00146,14.40820026,0.002824,14.685,0.095,14.034,0.1,13.621,0.083,12.601,0.023,12.557,0.024
WISEA J230706.16-491855.2,'---,2020urw,Ia,30.24,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,14.237,0.07,13.464,0.074,13.11,0.06,13.397,0.024,13.203,0.027
CGCG 149-037,0.018275,2020ute,II,3.664682995,0.121,---,---,15.903,0.007,14.56509972,0.000678,13.93299961,0.00047,13.60599995,0.000546,13.38949966,0.000729,13.15670013,0.001263,12.953,0.031,12.238,0.028,11.985,0.03,11.189,0.022,11.2,0.022
WISEA J221140.96-185921.4,'---,2020utf,II,19.6,0.045,---,---,---,---,18.8526001,0.009869,18.20639992,0.009648,17.81069946,0.005949,17.75060081,0.012243,17.4864006,0.028547,14.631,0.086,13.656,0.113,13.051,0.066,15.44,0.046,15.752,0.194
WISEA J155545.45+294527.7,0.031011,2020uu,II,1.6,0.093,18.8833,0.0557,18.223,0.021,17.28610039,0.003337,16.98940086,0.002856,16.79500008,0.003171,16.77120018,0.005194,16.65789986,0.009836,14.099,0.054,13.391,0.069,12.895,0.051,14.856,0.03,14.638,0.046
NGC 0514,0.008246,2020uxz,Ia,46.11066623,0.073,14.6381,0.008,14.268,0.007,17.64800072,0.002784,12.36569977,0.000186,12.76089954,0.000503,13.99530029,0.000836,14.19279957,0.001659,14.449,0.064,13.734,0.071,13.445,0.076,11.896,0.022,11.951,0.023
WISEA J191025.19+474001.0,'---,2020uyn,Ia-91T,2.5,0.233,18.0972,0.0454,---,---,16.14900017,0.00235,15.60999966,0.001751,15.32759953,0.001509,15.13910007,0.002695,15.19099998,0.005651,15.531,0.122,15.009,0.206,14.512,0.144,13.046,0.024,12.98,0.026
MCG -02-60-001,0.011501,2020uzq,II,1.2,0.068,16.9811,0.0198,---,---,14.97840023,0.001323,14.49479961,0.00074,14.20610046,0.000632,14.06040001,0.001542,13.8348999,0.00271,14.132,0.067,13.417,0.057,13.09,0.059,12.061,0.023,12.041,0.023
ESO 601- G 013,0.036532,2020var,Ia,2.3,0.065,20.0129,0.1119,---,---,15.35919952,0.001647,14.66049957,0.001337,14.22799969,0.000734,13.9698,0.001505,13.72060013,0.002611,13.814,0.08,12.992,0.096,12.614,0.068,11.559,0.023,11.521,0.023
WISEA J195036.80+103507.7,0.016825,2020vaw,Ia,18.2,---,---,---,17.3,0.027,15.44830036,0.00179,14.48600006,0.000789,13.8842001,0.000554,13.69110012,0.000751,13.22910023,0.001451,13.963,0.075,12.887,---,12.524,---,11.205,0.023,11.24,0.021
WISEA J083716.21-055516.9,0.040822,2020vdz,Ia,9.2,0.097,---,---,---,---,15.35109997,0.002234,14.74349976,0.001566,14.25010014,0.001055,14.12230015,0.002346,14.02350044,0.003091,14.952,0.109,14.216,0.154,13.862,0.096,12.527,0.024,12.528,0.024
WISEA J040116.60+314356.0,0.017869,2020vey,Ia,10,0.429,---,---,---,---,15.5770998,0.002362,14.82649994,0.001326,14.36369991,0.000795,13.95750046,0.001183,13.65069962,0.002225,14.081,0.078,13.663,0.12,13.259,0.103,11.603,0.023,11.477,0.022
WISEA J121137.06+001920.9,0.0203,2020vf,Ia,1,---,20.1664,0.1503,18.886,0.032,18.06900024,0.006592,17.68659973,0.006007,17.40270042,0.006166,17.43400002,0.009652,17.42180061,0.020338999,---,---,---,---,---,---,15.506,0.046,15.874,0.22
IC 0738,0.008683,2020vg,II,6.506797161,0.065,16.2353,0.0141,---,---,14.5564003,0.000721,14.24590015,0.000603,14.04510021,0.000632,13.90559959,0.001199,13.8149004,0.002027,15.514,0.185,15.015,0.235,14.559,0.175,12.724,0.025,12.673,0.026
WISEA J230340.56-360142.7,'---,2020voh,II,2.46,---,18.2874,0.0533,---,---,---,---,---,---,---,---,---,---,---,---,15.903,0.092,15.439,0.103,15.426,0.196,15.035,0.035,14.952,0.068
